1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtFinSF1,BsmtUnfSF,GarageArea,GrLivArea,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,SalePrice,HouseAge,RemodAge,GarageAge,TotalSF,AboveGradeSF,IsRemodeled,Has2ndFlr,HasPorch,HasDeck,KitchenQual_enc,BsmtExposure_enc,BsmtFinType1_enc,GarageFinish_enc
6.815639990074331,0.0,3.0,842,70,336,2,2,2,0,0,5,5,912,125000,58,58,51.0,42.708313008125245,2,0,0,0,0,2,2,6,2
7.222566018822171,1254.0,4.0,1128,242,864,4,4,3,0,0,6,6,1370,239000,107,75,107.0,63.198101237299845,4,1,1,0,0,2,2,5,2
7.4360278163518485,0.0,3.0,0,1140,349,3,3,0,0,0,5,5,1140,143900,63,63,63.0,53.25410782277739,3,0,0,0,0,2,2,2,1
6.525029657843462,548.0,2.0,0,440,440,3,2,1,0,0,6,5,440,110000,115,44,59.0,40.8656334834051,3,1,1,0,0,2,2,2,2
7.3453648404168685,1178.0,3.0,297,556,440,4,2,2,0,2,8,8,853,315000,93,31,93.0,59.833101206606365,4,1,1,0,0,3,2,4,2
6.590301048196686,728.0,3.0,0,728,429,3,4,4,0,0,5,6,728,172785,19,19,19.0,46.73328578219169,3,0,1,0,0,2,2,2,3
6.761572768804055,0.0,3.0,375,250,660,2,1,1,0,0,6,4,864,120500,55,55,36.0,41.569219381653056,2,0,0,0,0,3,2,1,2
6.877296071497429,739.0,3.0,0,970,380,3,0,0,0,1,5,6,970,130000,21,19,21.0,51.75905717843013,3,1,1,0,0,3,2,2,2
6.697034247666484,855.0,3.0,643,167,528,3,2,2,0,1,6,8,810,227000,24,24,24.0,49.749371855331,3,0,1,0,0,3,2,7,4
7.22402480828583,1274.0,3.0,987,360,656,4,2,3,3,1,5,7,1347,260000,32,32,32.0,63.190189111918315,4,0,1,1,0,3,5,7,3
6.682108597449809,0.0,3.0,0,798,595,3,1,2,0,1,5,7,798,183000,22,22,22.0,39.949968710876355,2,0,0,0,0,3,2,2,3
6.921658184151129,685.0,3.0,440,538,420,3,2,4,0,2,5,3,978,95000,125,55,105.0,51.73973328110612,3,1,1,0,0,2,3,5,2
7.416378479192928,0.0,2.0,1116,248,529,3,4,2,0,4,6,4,1364,256000,71,31,71.0,55.018178813915675,3,1,0,0,0,3,5,5,1
7.454719949364001,0.0,6.0,1332,396,504,3,2,2,4,0,5,5,1728,125000,62,62,62.0,58.787753826796276,3,0,0,0,0,2,2,4,2
6.961296045910167,790.0,3.0,0,1055,462,4,3,2,0,3,5,6,1055,189000,33,33,33.0,53.85164807134504,4,0,1,0,0,3,2,2,3
6.927557906278317,831.0,3.0,536,169,440,4,2,3,4,1,8,6,822,187000,61,32,61.0,51.70106381884226,4,1,1,0,0,3,5,5,3
7.305860032684009,0.0,3.0,0,1489,776,3,3,3,0,4,5,8,1489,232600,19,19,19.0,54.57105459856901,3,0,0,0,0,3,2,2,3
6.761572768804055,0.0,2.0,612,252,300,2,2,2,0,0,6,6,864,127500,66,66,17.0,41.569219381653056,2,0,0,0,0,2,2,4,2
7.135687347028144,0.0,3.0,830,136,276,3,2,2,0,1,6,5,1256,147500,60,60,60.0,50.11985634456667,3,0,0,0,1,2,2,5,4
6.704414354964107,0.0,2.0,816,0,816,2,1,1,0,0,8,5,816,138000,43,22,40.0,40.39801975344831,2,1,0,0,0,2,2,1,4
6.804614520062624,918.0,4.0,454,410,492,4,3,2,3,2,6,7,864,201800,60,37,60.0,51.807335387954474,4,1,1,0,0,3,5,6,2
6.815639990074331,1215.0,4.0,48,422,833,4,3,4,0,4,5,7,1104,238000,34,34,34.0,56.84188596448925,4,0,1,0,0,3,3,5,3
6.970730078143525,0.0,3.0,0,1065,461,2,2,3,0,0,5,5,1065,126500,65,65,51.0,46.151923036857305,2,0,0,0,0,2,2,2,2
7.090076835776092,0.0,4.0,0,1200,312,3,3,3,0,0,5,6,1200,125000,102,75,102.0,48.98979485566356,3,1,0,0,0,2,2,2,2
7.0967213784947605,0.0,2.0,686,501,632,3,1,2,0,1,5,7,1187,206000,19,19,19.0,48.938737212968626,3,0,0,0,0,3,4,7,3
7.0326242610280065,1349.0,4.0,0,1094,642,4,3,3,2,1,5,8,1094,281213,20,19,20.0,59.799665550904216,4,1,1,0,0,3,5,2,4
7.450079569807499,0.0,3.0,919,801,527,3,2,1,4,1,5,7,1720,260400,29,29,29.0,58.65151319446072,3,0,0,0,0,3,2,7,4
6.733401891837359,0.0,3.0,116,556,0,2,0,1,0,0,7,5,672,87000,95,75,0.0,38.88444419044716,2,1,0,0,0,2,2,3,1
7.165493475060845,0.0,3.0,1200,78,496,3,1,2,1,1,5,6,1278,179200,34,34,34.0,50.714889332423866,3,0,0,0,0,3,2,7,1
6.993932975223189,0.0,2.0,980,110,450,2,1,1,0,1,5,5,1090,157000,20,19,20.0,46.69047011971501,2,1,0,0,0,2,2,6,4
7.060476365999801,0.0,4.0,0,1141,420,4,3,4,4,3,5,8,1141,258000,27,27,27.0,48.02082881417188,2,0,0,0,1,3,2,2,4
6.876264611890766,0.0,3.0,716,253,440,2,2,4,0,0,6,5,969,122000,50,50,50.0,44.02272140611028,2,0,0,0,0,2,4,5,2
6.795705775173514,0.0,2.0,0,894,1248,2,4,4,0,0,4,3,894,81000,90,75,31.0,42.28474902373195,2,1,0,0,0,2,2,2,3
6.93537044601511,0.0,2.0,0,1008,360,2,2,1,0,0,6,5,1008,115000,98,75,98.0,45.12205669071391,2,1,0,0,0,2,2,2,2
6.88653164253051,979.0,4.0,484,495,492,4,1,3,4,0,6,6,979,145000,79,75,79.0,54.194095619356915,4,1,1,0,0,2,2,4,2
7.492760300922379,0.0,2.0,0,1795,895,3,2,2,4,1,5,8,1795,147000,19,18,18.0,59.91660871578097,3,1,0,0,0,3,4,2,3
7.570443252057374,0.0,3.0,1646,284,606,4,2,3,4,2,5,9,1930,395192,16,15,15.0,62.20932405998316,4,1,0,0,0,4,4,7,4
7.071573364211532,0.0,3.0,1084,92,439,2,2,3,0,0,6,5,1176,157000,52,25,52.0,48.518037882832814,2,1,0,0,0,3,2,5,2
6.697034247666484,672.0,3.0,156,516,400,3,3,2,0,0,8,6,672,140000,100,75,91.0,46.411205543489174,3,1,1,0,0,1,2,5,2
7.2640301428995295,0.0,3.0,0,1417,554,3,3,3,3,1,5,7,1417,227680,17,17,17.0,53.33854141237835,3,0,0,0,0,4,2,1,3
6.761572768804055,0.0,3.0,460,404,338,2,4,0,0,0,6,5,864,133500,53,53,53.0,41.569219381653056,2,0,0,0,0,2,4,5,2
6.423246963533519,495.0,3.0,236,0,200,2,2,1,0,0,6,5,616,95000,84,75,84.0,41.557189510360296,2,1,1,0,0,2,3,3,2
6.522092798170152,790.0,3.0,310,370,420,3,2,2,0,1,8,6,680,185000,32,32,32.0,46.36809247747852,3,0,1,0,0,2,2,1,4
7.017506142941256,0.0,3.0,0,1116,440,2,2,3,3,0,6,6,1116,160000,63,63,63.0,47.24404724407086,2,0,0,0,0,2,2,2,2
6.761572768804055,0.0,2.0,414,450,288,2,1,1,2,0,6,6,864,120000,66,66,66.0,41.569219381653056,2,0,0,0,0,3,2,1,2
7.167809184316444,0.0,3.0,1213,84,498,3,2,2,4,0,6,5,1297,153000,71,35,71.0,50.93132631298737,3,1,0,0,0,2,2,4,4
7.014814351275545,0.0,3.0,607,506,264,2,2,3,0,2,7,5,1113,147000,75,18,75.0,47.18050444834179,2,1,0,0,0,3,2,6,2
7.313886831633462,0.0,3.0,679,811,577,3,2,3,2,0,5,7,1490,204000,26,26,26.0,54.69003565550127,3,0,0,0,0,3,5,7,3
6.638567789166521,783.0,3.0,24,732,614,3,2,2,0,1,5,7,756,215200,16,16,16.0,47.989582202807306,3,0,1,0,0,3,3,7,2
6.898714534329988,956.0,3.0,222,769,678,4,3,4,0,3,5,7,991,254900,21,20,21.0,54.20332093147061,4,1,1,0,0,3,2,7,3
7.448333860897476,0.0,3.0,0,1709,908,3,2,3,3,1,5,8,1709,255500,19,19,19.0,58.532042506647585,3,0,0,0,0,3,4,2,3
6.9584483932976555,0.0,3.0,504,506,440,2,2,3,0,0,7,6,1010,155000,54,54,54.0,45.40925015897091,2,0,0,0,0,2,4,1,2
7.027314514039777,886.0,3.0,862,255,455,4,2,3,0,3,5,7,1117,269790,29,28,28.0,55.94640292279746,4,1,1,0,0,2,4,1,2
7.143617602704121,0.0,2.0,0,1266,388,3,0,0,0,0,5,7,1266,159895,18,18,18.0,50.3189825016365,3,0,0,0,0,3,4,2,4
7.596894438144544,876.0,4.0,240,1752,716,4,4,3,2,3,5,9,1992,556581,20,19,20.0,69.7137002317335,4,1,1,0,0,4,4,7,4
6.887552571664617,1276.0,4.0,300,652,554,4,2,2,0,1,5,7,952,236000,25,25,25.0,56.639209034025185,4,0,1,0,0,3,2,7,4
7.254177846456518,0.0,3.0,24,1390,494,3,2,2,1,3,5,7,1414,185500,21,21,21.0,53.178943201233324,3,0,0,0,0,3,4,7,3
6.841615476477592,785.0,3.0,814,114,471,3,2,2,1,2,5,6,928,201000,31,31,31.0,51.468436929831086,3,0,1,0,1,3,2,7,1
6.698268054115413,741.0,3.0,550,163,434,3,3,3,0,4,6,6,713,179900,50,50,50.0,47.59201613716318,3,0,1,0,0,2,2,6,3
6.548219102762372,430.0,2.0,0,698,528,2,1,1,0,0,4,4,698,68400,105,75,45.0,42.731721238442994,2,1,1,0,0,2,2,2,3
7.0192966537150445,0.0,3.0,522,574,358,2,2,2,0,0,6,6,1096,171000,48,48,48.0,47.05316142407437,2,0,0,0,0,2,4,6,4
7.454719949364001,0.0,4.0,936,396,574,3,3,1,0,0,5,6,1728,150900,49,49,49.0,58.787753826796276,3,0,0,0,0,2,5,4,2
7.430114138561801,762.0,4.0,1361,88,711,4,4,1,4,2,7,8,1629,402000,31,20,31.0,63.85138996137829,4,1,1,0,0,3,2,7,3
7.29505641646263,0.0,1.0,1324,113,452,3,4,2,0,1,8,5,1437,143000,57,22,57.0,53.94441583704471,3,1,0,0,0,4,5,7,2
7.079184394609668,530.0,3.0,902,254,400,3,3,0,1,1,5,7,1156,187500,35,34,35.0,53.600373133029585,3,1,1,0,0,3,3,3,3
7.061334366910438,0.0,2.0,655,201,400,2,2,1,2,0,5,7,856,190000,20,20,20.0,44.96665431183423,2,0,0,0,0,3,5,7,4
7.222566018822171,0.0,2.0,24,1346,484,3,1,0,2,1,5,8,1370,202500,19,19,19.0,52.3450093132096,3,0,0,0,0,3,3,7,3
7.452402451223638,0.0,3.0,528,1152,480,3,4,2,4,0,5,6,1680,197900,58,49,58.0,58.34380858325929,3,1,0,0,0,2,4,6,3
6.877296071497429,739.0,3.0,0,970,380,3,0,0,0,1,5,7,970,130000,21,21,21.0,51.75905717843013,3,0,1,0,0,3,2,2,2
6.180016653652572,0.0,2.0,358,125,264,2,0,0,4,0,3,6,483,89500,54,54,54.0,31.080540535840107,0,0,0,0,0,2,2,6,2
6.803505257608338,901.0,4.0,352,441,216,3,1,1,0,0,6,7,793,200100,105,75,105.0,50.941142507800116,3,1,1,0,0,2,2,3,2
7.064759027791802,1175.0,4.0,503,449,360,4,4,3,0,0,8,6,952,239000,93,75,93.0,57.41950887982237,4,1,1,0,0,2,2,4,2
6.97354301952014,0.0,3.0,663,396,264,2,2,2,0,0,8,6,1059,154500,62,22,62.0,46.119410230400824,2,1,0,0,0,2,2,7,3
7.388327859577107,0.0,2.0,165,598,533,3,2,1,0,2,5,6,1604,193000,32,31,32.0,56.753854494650845,3,1,0,0,0,3,2,3,1
7.126087273299125,0.0,3.0,777,467,336,3,3,3,0,1,6,6,1244,150000,68,68,68.0,49.879855653359705,3,0,0,0,0,2,2,4,2
7.07326971745971,0.0,2.0,0,700,252,2,3,3,0,0,5,4,700,137500,103,75,103.0,43.3589667773576,2,1,0,0,0,1,2,2,2
6.253828811575473,623.0,2.0,0,600,480,3,0,0,0,4,5,7,600,147400,20,20,20.0,41.7492514902962,2,0,1,0,0,3,2,2,3
7.430114138561801,0.0,3.0,625,0,612,3,2,3,1,3,6,6,1686,207500,45,45,45.0,58.0689245638319,3,0,0,0,0,2,2,5,2
7.406103381237015,0.0,3.0,1513,125,800,3,2,2,4,1,5,8,1638,293077,18,17,17.0,57.30619512757761,3,1,0,0,1,3,5,7,3
7.042286171939743,0.0,3.0,594,270,264,2,2,3,0,0,6,5,864,131400,64,42,64.0,44.81071300481616,2,1,0,0,0,2,2,5,3
6.844815479208263,858.0,3.0,0,939,639,3,2,3,0,1,5,7,939,213500,19,19,19.0,52.306787322488084,3,0,1,0,1,3,4,2,1
7.1098794630722715,0.0,2.0,0,0,462,3,2,2,0,0,5,4,0,101800,63,63,63.0,34.9857113690718,3,0,0,0,0,2,1,1,2
6.899723107284872,873.0,3.0,735,257,839,4,2,2,0,4,5,7,992,235000,25,25,25.0,53.45091205957107,4,0,1,0,0,3,2,7,1
6.962243464266207,0.0,3.0,846,210,308,2,2,2,0,0,6,5,1056,139000,67,33,67.0,45.95650117230423,2,1,0,0,0,2,2,4,3
7.583756300707112,1174.0,4.0,0,1926,820,4,3,4,4,2,5,9,1926,485000,17,16,16.0,71.17583859709698,4,1,1,0,0,4,2,2,4
7.10002716662926,0.0,3.0,506,0,492,3,2,3,0,0,7,6,506,151000,48,30,47.0,41.44876355212541,3,1,0,0,1,2,4,6,2
7.434847875211999,0.0,3.0,1369,317,636,3,2,2,2,1,5,8,1686,307000,21,20,21.0,58.137767414994535,3,1,0,0,0,3,4,7,3
6.687108607866515,709.0,3.0,714,88,413,3,3,2,0,2,5,6,802,185000,28,28,28.0,48.093658625644196,3,0,1,0,0,2,4,7,4
6.963189985870238,0.0,3.0,731,326,246,2,1,2,0,1,7,5,1057,109000,72,18,72.0,45.9782557302906,2,1,0,0,0,3,2,7,2
7.1276936993473985,1044.0,4.0,0,777,560,4,3,1,0,0,6,4,777,122500,140,75,54.0,55.380501984001555,4,1,1,0,0,2,2,2,2
7.227662498728654,806.0,4.0,1002,0,786,4,3,2,2,0,5,7,1204,229000,37,37,37.0,58.19793810780585,4,0,1,0,0,3,2,7,2
7.4377951216719325,1523.0,5.0,1470,203,594,4,3,3,0,0,5,7,1673,320000,35,35,35.0,69.96427659884722,4,0,1,0,0,3,3,7,2
6.812345094177479,807.0,2.0,0,880,512,3,2,2,0,3,5,7,880,191000,29,29,29.0,50.950956811427986,3,0,1,0,0,3,2,2,3
7.201916317531627,0.0,3.0,251,491,457,3,2,2,0,0,5,6,1372,161500,58,58,58.0,52.09606511052442,3,0,0,0,0,2,2,4,2
7.315883504509785,0.0,2.0,16,1330,437,3,0,0,0,0,5,7,1346,191000,20,19,20.0,53.38539126015655,3,1,0,0,0,3,2,7,4
6.959398512133975,0.0,3.0,0,1053,648,4,2,2,4,1,5,8,1053,250000,22,21,22.0,45.89117562233506,2,1,0,0,0,3,2,2,3
6.436150368369428,628.0,2.0,510,90,462,3,0,0,2,1,5,7,600,160000,26,25,26.0,43.034869582700026,3,1,1,0,0,3,2,5,1
6.906754778648554,0.0,3.0,588,411,264,2,1,2,0,3,7,5,999,132500,63,24,62.0,44.69899327725402,2,1,0,0,0,3,2,6,2
6.608000625296087,622.0,3.0,0,622,528,3,1,1,0,0,7,4,622,125500,115,75,59.0,44.553338819890925,3,1,1,0,0,2,2,1,2
7.060476365999801,0.0,3.0,312,276,490,2,2,3,2,3,7,6,1127,174900,59,59,59.0,47.8748368143433,2,0,0,0,0,2,5,4,3
7.419380582918692,0.0,3.0,1059,567,702,3,3,3,2,1,5,9,1626,285000,23,23,23.0,57.39337940912697,3,0,0,0,0,3,4,7,1
7.05444965813294,1218.0,4.0,0,1158,853,4,3,4,4,4,5,8,1158,325300,20,19,20.0,59.447455790807396,4,1,1,0,1,3,4,2,3
6.790097235513905,551.0,3.0,0,540,352,3,1,2,0,0,4,5,540,79000,125,75,85.0,44.49719092257398,3,1,1,0,0,2,2,2,2
6.677083461247136,676.0,3.0,182,612,388,3,3,2,0,2,6,6,794,177000,28,28,28.0,47.58150901348127,3,0,1,0,0,2,4,7,4
7.340186835320115,0.0,3.0,1201,340,532,3,3,4,2,2,5,7,1541,220000,20,20,20.0,55.51576352712804,3,0,0,0,0,3,3,1,1
7.272398392570047,0.0,4.0,133,1307,0,3,3,3,3,0,4,4,1440,118000,70,70,0.0,53.665631459994955,3,0,0,0,0,1,2,6,1
7.044032897274685,0.0,3.0,786,82,438,2,2,2,4,0,5,7,868,187500,22,22,22.0,44.87761134463375,2,0,0,0,0,3,4,7,1
7.309212365692763,0.0,3.0,437,0,481,3,2,0,0,0,5,8,1494,270000,30,29,30.0,54.662601474865795,3,1,0,0,0,4,4,3,4
7.2875606403097235,0.0,4.0,1170,292,738,4,2,2,2,0,5,9,1462,350000,21,20,21.0,54.0740233383831,3,1,0,0,0,4,2,7,4
6.709304340258298,523.0,3.0,0,731,186,3,1,1,0,0,6,5,731,154900,104,75,104.0,45.5411901469428,3,1,1,0,0,2,2,2,2
7.098375638590786,1242.0,4.0,281,747,683,4,4,2,0,1,5,8,1028,267000,27,26,27.0,58.9915248150105,4,1,1,0,0,3,2,1,4
7.027314514039777,850.0,4.0,442,374,540,4,2,4,3,1,6,6,816,165000,61,47,61.0,52.848841046895245,4,1,1,0,0,2,2,4,3
6.96979066990159,703.0,2.0,495,354,504,3,1,0,0,1,7,7,1064,239000,38,38,38.0,53.207142377692115,3,0,1,0,0,3,2,7,3
7.188412736496954,0.0,2.0,863,461,550,3,1,1,2,1,5,8,1324,254000,19,19,19.0,51.45872132107443,3,0,0,0,0,3,2,7,4
6.815639990074331,546.0,3.0,0,912,330,3,4,3,0,0,5,6,912,97500,77,75,77.0,48.68264577855234,3,1,1,0,0,2,2,2,2
7.1808311990445555,0.0,3.0,24,1290,440,3,2,3,0,0,5,6,1314,176432,19,19,19.0,51.264022471905186,3,0,0,0,0,3,2,7,3
7.362010551259734,0.0,3.0,430,1145,529,3,2,1,0,0,5,6,1575,179200,33,33,33.0,56.124860801609124,3,0,0,0,0,3,2,7,3
7.3901814282264295,0.0,2.0,1022,598,912,3,3,3,0,0,5,9,1620,315500,18,17,17.0,56.92099788303083,3,1,0,0,0,4,5,7,4
7.00669522683704,684.0,5.0,0,1104,304,3,3,2,0,0,5,4,1104,161500,68,36,68.0,53.777318638995006,3,1,1,0,0,2,4,2,2
6.816735880594968,0.0,3.0,187,0,240,2,2,2,0,0,5,6,814,129000,59,59,35.0,41.557189510360296,2,0,0,0,0,2,5,3,2
7.636752112435779,0.0,3.0,790,589,500,4,3,3,1,0,6,6,1542,210000,47,37,47.0,60.124870062229654,4,1,0,0,0,2,2,6,2
6.638567789166521,677.0,2.0,0,776,492,3,0,0,4,0,5,8,776,174000,26,25,26.0,47.085029467974216,3,1,1,0,1,3,2,2,2
6.703188113240863,875.0,3.0,0,815,225,3,2,2,0,0,6,7,815,144000,109,75,109.0,50.049975024968795,3,1,1,0,0,2,2,2,1
7.270312886079025,0.0,3.0,988,200,576,3,3,2,0,0,6,5,1188,168000,69,38,26.0,51.234753829797995,3,1,0,0,0,2,2,4,2
7.6760099320288875,0.0,3.0,297,1203,508,4,4,2,0,2,7,7,1568,262500,57,22,57.0,61.02458520956943,4,1,0,0,0,2,2,5,3
6.761572768804055,0.0,2.0,468,396,0,2,1,2,0,0,6,5,864,98000,100,75,0.0,41.569219381653056,2,1,0,0,0,2,2,4,1
6.284134161070802,576.0,3.0,129,175,336,2,0,0,0,0,3,5,536,85000,49,49,49.0,40.59556626036888,2,0,1,0,0,2,2,4,2
7.022868086082641,1121.0,4.0,700,0,746,4,3,4,2,1,5,7,700,225000,35,34,35.0,54.249423960075376,4,1,1,1,0,3,2,6,3
6.697034247666484,518.0,3.0,0,686,210,3,2,1,0,4,4,4,686,107000,100,75,85.0,44.87761134463375,3,1,1,0,0,2,2,2,2
6.875232087276577,0.0,4.0,0,656,216,2,2,1,0,0,6,4,656,64500,98,18,97.0,40.29888335921977,2,1,0,0,0,2,2,2,2
6.548219102762372,698.0,3.0,0,698,384,3,2,1,0,0,7,6,698,153575,110,22,22.0,45.760244754590204,3,1,1,0,0,2,2,2,2
7.526178913346146,0.0,1.0,1445,411,834,4,3,3,4,0,2,9,1856,394432,15,15,15.0,60.92618484691127,4,0,0,0,0,4,4,7,4
7.383989457978509,551.0,3.0,1288,294,789,4,2,3,3,3,5,8,1582,325624,18,18,18.0,61.180062111769715,4,0,1,0,0,4,2,7,4
7.379008127628304,0.0,3.0,1246,356,529,3,4,2,1,0,7,6,1602,215000,48,25,48.0,56.60388679233962,3,1,0,0,0,3,2,6,4
6.4457198193855785,672.0,3.0,0,630,280,3,0,0,1,0,5,5,630,112000,54,54,34.0,43.95452195167182,3,0,1,0,0,2,2,2,2
6.693323668269949,702.0,3.0,457,326,393,3,1,2,0,2,5,6,783,183200,23,22,23.0,47.8748368143433,3,1,1,0,0,3,2,7,4
6.815639990074331,0.0,2.0,737,175,352,2,3,2,0,0,6,5,912,144000,63,63,63.0,42.708313008125245,2,0,0,0,0,2,2,6,1
6.911747300251674,0.0,3.0,399,605,420,3,1,1,0,0,7,6,1004,159000,78,75,75.0,44.81071300481616,2,1,0,0,0,2,2,6,1
7.237059026124737,304.0,4.0,423,758,576,3,2,1,0,0,5,6,1181,136500,100,75,100.0,53.61902647381804,3,1,1,0,0,2,2,4,2
6.616065185132817,0.0,2.0,0,747,220,1,0,1,0,0,6,4,747,80000,80,75,80.0,38.65229618017538,1,1,0,0,0,2,2,2,2
6.946975992135418,0.0,2.0,0,0,420,2,1,1,0,0,5,4,0,109900,75,75,75.0,32.2490309931942,2,0,0,0,0,2,1,1,2
6.7226297948554485,829.0,3.0,0,831,493,3,2,2,1,1,5,7,831,195000,23,23,23.0,49.90991885387112,3,0,1,0,0,3,2,2,3
6.933423025730715,665.0,3.0,218,808,308,3,1,1,0,0,6,5,1026,127000,101,75,101.0,52.124850119688595,3,1,1,0,0,3,2,3,2
6.761572768804055,0.0,3.0,398,317,720,2,1,1,0,0,8,5,864,129000,75,23,45.0,41.569219381653056,2,1,0,0,0,3,2,6,3
6.62273632394984,0.0,2.0,623,0,264,1,1,1,0,0,5,6,744,125000,41,41,41.0,38.67815921162743,1,0,0,0,0,2,2,6,2
6.870053411798126,829.0,3.0,361,602,564,3,3,3,2,2,5,7,963,231500,24,24,24.0,52.48809388804284,3,0,1,0,0,3,2,7,3
6.638567789166521,862.0,2.0,0,764,474,3,0,0,1,0,5,7,764,175500,22,22,22.0,48.88762624632127,3,0,1,0,0,3,2,2,3
7.302496423727326,0.0,3.0,428,1048,472,3,2,2,0,0,5,8,1476,265900,19,19,19.0,54.405882034941776,3,0,0,0,0,4,4,7,3
7.423568444259167,1818.0,3.0,0,1470,870,4,4,3,0,0,9,7,1470,295000,145,23,22.0,70.44856279584417,4,1,1,0,0,3,2,2,2
7.409741954080923,0.0,2.0,1572,80,840,3,3,4,3,2,5,9,1652,325000,19,18,19.0,57.48043145279966,3,1,0,0,0,4,2,7,4
7.151485463904735,0.0,3.0,0,1276,350,3,2,2,0,0,3,5,1276,60000,67,67,67.0,50.51732376126036,3,0,0,0,0,2,2,2,2
7.013915474810528,0.0,3.0,120,736,271,3,2,3,0,0,8,6,856,140000,75,20,75.0,44.36214602563767,2,1,0,0,0,2,2,5,2
6.579251212010101,472.0,4.0,0,720,0,3,2,1,0,0,4,4,720,135000,76,75,0.0,43.726422218150894,3,1,1,0,0,2,2,2,1
6.784457062637643,0.0,2.0,747,0,504,2,2,2,0,0,7,5,840,144000,42,42,42.0,41.52107898405339,2,0,0,0,1,3,4,6,3
7.07326971745971,0.0,3.0,1065,92,454,4,3,2,1,1,5,7,1157,277000,37,36,37.0,48.342527861087284,2,1,0,0,0,2,5,7,1
6.717804695023691,0.0,2.0,0,0,392,2,1,1,0,0,7,5,0,107500,70,18,58.0,28.75760768909681,2,1,0,0,0,2,1,1,1
7.035268599281097,883.0,3.0,0,728,532,4,3,1,0,3,8,7,728,167500,115,32,28.0,52.41183072551463,4,1,1,0,0,3,2,2,2
6.423246963533519,688.0,3.0,0,264,336,3,0,2,0,0,6,5,264,115000,49,49,49.0,39.59797974644666,3,0,1,0,1,2,3,2,4
6.52795791762255,684.0,3.0,0,684,216,3,0,1,0,4,7,6,684,114504,115,32,95.0,45.2990066116245,3,1,1,0,0,2,2,2,2
6.733401891837359,765.0,3.0,0,840,379,3,1,1,0,0,6,3,840,107400,110,75,110.0,49.44694126030446,3,1,1,0,0,2,2,2,2
7.61085279039525,0.0,3.0,1436,570,900,4,3,4,3,1,5,10,2006,402861,16,16,16.0,63.45076831686122,4,0,0,0,0,4,2,7,4
6.437751649736401,625.0,2.0,0,625,528,3,0,0,0,1,5,7,625,164700,19,18,19.0,43.30127018922193,3,1,1,0,0,3,2,2,3
7.392647520721623,0.0,2.0,1456,168,757,3,3,3,0,3,5,8,1624,262000,31,30,31.0,56.991227395100026,3,1,0,0,0,3,2,7,3
6.739336627357174,0.0,2.0,565,280,360,2,1,2,0,0,6,4,845,129500,43,19,38.0,41.10960958218893,2,1,0,0,0,2,2,6,2
7.236339342754344,0.0,2.0,1071,195,418,3,2,2,0,1,5,5,1389,170000,51,50,50.0,52.706735812417755,3,1,0,0,0,2,4,6,3
6.875232087276577,0.0,2.0,0,968,480,2,2,1,0,0,6,5,968,100000,102,19,90.0,44.0,2,1,0,0,0,2,2,2,2
6.302618975744905,546.0,3.0,0,546,286,2,0,0,0,0,5,4,546,75000,55,55,55.0,40.47221268969612,2,0,1,0,0,2,2,2,2
6.742880635791903,0.0,1.0,685,163,420,2,0,2,2,0,5,6,848,144000,22,21,22.0,41.182520563948,2,1,0,0,0,3,4,7,4
7.1459844677143876,0.0,3.0,374,363,308,3,1,2,0,0,6,5,1269,155000,65,65,61.0,50.37856687124,3,0,0,0,0,2,2,5,2
6.9957661563048505,0.0,3.0,170,252,288,2,3,2,1,0,5,5,1092,139000,63,63,63.0,46.73328578219169,2,0,0,0,0,2,2,3,2
7.291656209174461,795.0,3.0,795,0,539,4,4,2,0,4,7,7,795,235000,48,31,48.0,55.299186250793966,4,1,1,0,0,3,2,6,4
6.858565034791365,0.0,2.0,228,724,283,2,2,2,0,0,7,4,952,135750,69,69,69.0,43.634848458542855,2,0,0,0,0,2,2,6,2
6.601230118728877,716.0,2.0,0,736,0,3,0,0,0,0,5,4,736,113000,105,17,0.0,46.776062254106,3,1,1,0,0,2,2,2,1
6.946013991099227,0.0,3.0,841,198,504,2,3,2,0,0,4,5,1039,131500,60,60,60.0,45.58508528016593,2,0,0,0,0,2,3,5,2
7.093404625868766,0.0,2.0,866,338,412,3,0,0,3,4,5,6,1204,162000,27,27,27.0,49.07137658554119,3,0,0,0,0,2,2,7,1
7.018401799069201,0.0,3.0,422,480,672,2,1,4,0,0,5,6,1029,107000,49,49,49.0,46.32493928760188,2,0,0,0,0,2,4,6,1
7.694392802629421,0.0,3.0,485,1496,701,4,4,3,2,2,7,7,2158,271900,35,34,35.0,65.98484674529449,4,1,0,0,1,3,3,6,3
6.892641641172089,0.0,3.0,595,390,328,2,2,2,2,0,8,5,985,149900,48,48,48.0,44.384682042344295,2,0,0,0,0,2,4,7,2
7.395721608602045,0.0,3.0,1124,1603,880,3,2,3,3,0,5,8,3206,284000,22,21,22.0,69.53416426476987,3,1,0,0,0,3,2,7,1
6.776506992372183,600.0,3.0,0,861,216,3,1,1,0,1,7,7,861,145000,97,75,97.0,48.35286961494633,3,1,1,0,0,2,2,2,2
6.887552571664617,0.0,3.0,560,420,484,2,1,2,1,0,6,5,980,135000,48,48,39.0,44.27188724235731,2,0,0,0,1,2,2,5,2
